0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74818,0.80172,0.83324,0.83827,0.83533,0.77207,0.78493,0.79966,0.74179,0.74132,1,0.79208,0.74444,0.76342,0,0,0.777,0.77658,0.77672,0.79091,0.77452,0.81405,0.80716,0,0.80952,0.80847,0.80974,0.81265,0.81148,0.79898,0,0,0,0,0,0,0,0.83121,0.75773,0.78142,0.79389,0.75849,0,0,0.79101,0.76882,0.8444,0.75785,0.75735,0,0.78491,0.7834,0.78474,0.75764,0.75776,0.77567,0.77005,0.79894,0.86934,0.76109,0.76152,0.85104,0.80896,0,0,0,0,0,0,0,0.75529,0.77503,0.77519,0.79387,0.77742,0.77827,0.7727,0.84208,0.79117,0.76174,0.78446,0.78571,0.78783,0.85213,0.76094,0.7535,0,0.80079,0.77456,0.7715,0.77132,0.76398,0.76593,0.83991,0.8422,0.8422,0.84325,0.84677,0.75491,0.75712,0,0.77807,0.77488,0.74629,0.757,0.89394,0.77348,0.79107,0.78955,0.78744,0.78959,0.7888,0.79019,0.77305,0.77172,0.84165,0.77568,0.77912,0.76802,0.76768,0.78566,0.76933,0.79729,0.92308,0.77914,0.78517,0.76906,0.77003,0.74519,0.77055,0.74404,0.77045,0.76172
0.78468,0.77616,0.79649,0.79817,0.79665,0,0.77744,0.79505,0.80608,0.81222,0.79176,1,0.76389,0.77106,0.73509,0.70792,0.8142,0.81489,0.81425,0.81298,0.81441,0.7449,0.76794,0,0.77202,0.77731,0.77425,0.78067,0.78479,0.76794,0,0,0,0,0.91667,0,0,0.76939,0.80795,0.80666,0.80832,0.81088,0.81633,0,0.80715,0.81072,0.79214,0.81033,0.81287,0,0.79569,0.79402,0.79504,0.8104,0.81006,0.80527,0.84091,0.82722,0.77168,0.81135,0.81119,0.77331,0.78405,0,0,0,0,0,0,0,0.80727,0.81292,0.81391,0.79266,0.80204,0.80204,0.80982,0.78626,0.79782,0.80936,0.84996,0.84201,0.82216,0.79015,0.81113,0.80789,0,0.76346,0.88362,0.80653,0.80856,0.79578,0,0.76717,0.80441,0.80365,0.76952,0.82081,0.80864,0.81425,0,0.81757,0.77264,0.80711,0.80956,0.78069,0.80114,0.80076,0.8,0.80318,0.79911,0.80127,0.79618,0.80293,0.79873,0.80623,0.80621,0.78757,0.79335,0.79412,0.78753,0.79042,0.83031,0.76184,0.78033,0.88285,0.80034,0.80944,0.80694,0.80776,0.80811,0.80708,0.81621
0,0.76258,0.74529,0.74119,0.74874,0,0.75676,0.76811,0.75583,0.75507,0.74444,0.76389,1,0.74415,0,0,0.77778,0.75232,0.75062,0.77731,0.77778,0.74031,0.74086,0,0.75167,0.75167,0.7525,0.75062,0.75083,0.72581,0,0,0,0,0,0,0,0.73799,0.75332,0.78452,0.7907,0.76167,0,0,0.73431,0.75376,0.74043,0.75581,0.7529,0,0.74477,0.75346,0.75328,0.7596,0.75904,0.76176,0.74745,0.75133,0.74025,0.74771,0.74562,0.75652,0.7384,0,0,0,0,0,0,0,0.74751,0.75725,0.75689,0.75656,0.75569,0.74534,0.75434,0.75483,0.75968,0.75146,0.76552,0.7626,0.76298,0.74686,0.74731,0.75355,0,0.75885,0.74544,0.74812,0.74646,0.74205,0,0.75356,0.74831,0.74701,0.74869,0.74944,0.75021,0.75585,0,0.74896,0.74814,0.75983,0.75876,0,0.75963,0.75712,0.75712,0.75732,0.75651,0.75879,0.75816,0.76047,0.75963,0.75787,0.75541,0.76336,0.75445,0.75484,0.75429,0.75559,0.77048,0.95349,0.80667,0.75533,0.7379,0.74374,0.74417,0.74374,0.7429,0.74646,0.75313
0.74511,0.74686,0.78369,0.78833,0.78833,0,0.76335,0.7958,0.72949,0.78702,0.76294,0.77083,0.74376,1,0.75439,0,0.795,0.79167,0.79333,0.79201,0.79667,0.91379,0.89062,0,0.76694,0.77197,0.77483,0.74697,0.75048,0.89091,1,0,0,0,0,0,0,0.75796,0.79397,0.81207,0.81488,0.78894,0,0,0.80565,0.78798,0.76617,0.79732,0.79229,0,0.78464,0.78464,0.785,0.78894,0.78894,0.82241,0.86552,0.799,0.77295,0.78763,0.79062,0.77221,0,0,0,0,0,0,0,0,0.78894,0.8,0.79564,0.82369,0.78094,0.78094,0.79264,0.76,0.76119,0.78763,0.76748,0.75712,0.75505,0.77907,0.78763,0.79062,0,0.74725,0.87392,0.77537,0.77629,0.76962,0,0.77697,0.7872,0.72968,0.78931,0.78947,0.7916,0.79397,0,0.7516,0.73472,0.78798,0.78894,0.86875,0.79564,0.79264,0.79599,0.79564,0.79564,0.79431,0.78894,0.79633,0.79397,0.73954,0.77796,0.77667,0.77537,0.77537,0.81004,0.77629,0.79793,0.76512,0.74463,0.90862,0.77462,0.78965,0.78261,0.78798,0.78965,0.78798,0.79229
0.76347,0.768,0,0,0,0,0,0.70757,0.71406,0.75833,0,0.73592,0,0.75439,1,0.94445,0,0,0,0,0,0,0,0.90269,0.7199,0.85135,0.84211,0.82609,0.82105,0,0.90193,0.90127,0.86624,0.86592,0.88128,0.89896,0.86051,0.81641,0.81176,0,0,0.88235,0.89244,0,0.88679,0.79167,0,0,0,0,0,0,0,0.97826,0.93478,0,0,0,0,0,0,0.73708,0,0,0,0,0,0,0,0,0.95652,0.93617,0,0,0,0,0,0.72394,0.81429,0,0.88333,0,0.7109,0,0,0,0.90349,0,0,0.71893,0.70854,0,0.84722,0.73288,0.72622,0,0.74627,0.77848,0,0.93023,0.83658,0.92308,0.74577,0,0,0.72832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74718,0.7668,0,0.85217,0,0,0,0,0,0.71841,1
0.70934,0.77005,0,0.86207,0,0.94737,0.87931,0,0.80531,0.79825,0,0.70824,0,0,0.94447,1,0,0.98728,0,0,0,0,0.71201,0.9011,0.8,0.8,0.88312,0.73043,0.8,0,0.90237,0.90182,0.86618,0.86732,0.87894,0.89951,0.86323,0.73832,0,0,0,0,0.88797,0,0.92857,0.76534,0,0.82857,0.83824,0,0,0,0,1,0.98682,0,0,0,0,0,0.92683,0.76113,0,0,0,0,0,0,0,0,0.95122,0.84722,0,0.73754,0,0.97436,0,0.88,0.8,0.99713,0.80612,0.87302,0.78723,0,0,0.89655,0.90349,0,0,0,0,0,0,0.7152,0.82558,0.71865,0,0,0.79,0,0.83808,0,0.80473,0,0.99406,0,0,0,0,0,0,0,0,0,0,0.81356,0,0,0,0,0,0,0.79861,0.9,0,0,0,0.76866,0,0.77612,0.92453,0,0
0.94937,0.76626,0.77149,0.76998,0.76976,0.74087,0.81642,0.81031,0.76255,0.76387,0.77686,0.81477,0.77806,0.79534,0,0,1,0.91106,0.78915,0.86152,0.88072,0.79848,0.80405,0,0.79297,0.76509,0.76336,0.79169,0.78978,0.79698,0,0,0,0,0,0,0,0.76751,0.76153,0.80865,0.81772,0.76734,0,0,0.77475,0.76773,0.77249,0.76753,0.76645,0,0.87525,0.88144,0.87877,0.76403,0.76351,0.81191,0.79834,0.90952,0.78354,0.76926,0.76976,0.7716,0.80131,0,0,0,0,0,0,0,0.76712,0.76545,0.76688,0.81859,0.89696,0.86347,0.90783,0.78708,0.81425,0.78553,0.80545,0.80379,0.80813,0.77254,0.76976,0.76399,0,0.80828,0.79254,0.78634,0.7613,0.7685,0,0.77574,0.77236,0.77208,0.77343,0.77004,0.76392,0.79295,0,0.76854,0.76917,0.76336,0.76311,0.90756,0.88219,0.88141,0.88299,0.8822,0.88641,0.88289,0.87719,0.87766,0.87805,0.77543,0.84522,0.83716,0.84363,0.84392,0.84113,0.84438,0.80527,0,0.7712,0.79822,0.76148,0.76667,0.76636,0.7643,0.76583,0.76384,0.76576
0.93182,0.79879,0.77418,0.77118,0.78927,0.79654,0.80643,0.80482,0.76976,0.77108,0.77644,0.815,0.75232,0.79201,0,0.98728,0.91106,1,0.93068,0.91302,0.91068,0.80681,0.8133,0,0.80778,0.80854,0.8064,0.8067,0.80549,0.82139,0.91489,0.91489,0,0,0,0,0,0.77082,0.78675,0.81438,0.82086,0.79114,1,0,0.76614,0.77282,0.77142,0.78558,0.7883,0,0.8764,0.87933,0.87415,0.78947,0.80446,0.81125,0.78617,0.88987,0.78346,0.78373,0.78648,0.80344,0.80132,0,0,0,0,0,0,0,0.78522,0.78838,0.78874,0.81512,0.87895,0.88004,0.9028,0.7935,0.81609,1,0.80594,0.80619,0.80506,0.8097,0.78499,0.78643,0,0.81409,0.79672,0.79154,0.76282,0.78459,0.81301,0.78031,0.77746,0.77547,0.77841,0.7785,0.78522,0.79569,0,0.78954,0.78549,0.76384,0.98357,0.89683,0.88418,0.87616,0.87692,0.88621,0.89215,0.87715,0.8839,0.87404,0.87321,0.77588,0.84365,0.83873,0.84365,0.84423,0.84553,0.84589,0.80956,0.92,0.76068,0.80013,0.78283,0.80906,0.78801,0.8074,0.80862,0.78752,0.78898
0.925,0.8003,0.77349,0.77049,0.78914,0.75365,0.80643,0.80672,0.76936,0.77077,0.77658,0.81449,0.75062,0.79368,0,0,0.78924,0.93069,1,0.76783,0.77308,0.80596,0.81245,0,0.80869,0.80945,0.80731,0.80775,0.8064,0.82041,0.87302,0.87302,0,0,0,0,0.84286,0.77042,0.78675,0.81281,0.82086,0.7919,0,0,0.76545,0.77241,0.77092,0.78608,0.78894,0,0.85881,0.8625,0.87386,0.79011,0.80523,0.81062,0.78617,0.87657,0.78382,0.78436,0.78711,0.80344,0.8005,0,0,0,0,0,0,0,0.78522,0.78901,0.78937,0.81512,0.87469,0.86302,0.77583,0.79324,0.81737,0.78675,0.80657,0.80745,0.80506,0.76673,0.78499,0.78719,0,0.81494,0.79596,0.79114,0.76238,0.78459,0.82353,0.7795,0.77665,0.77465,0.7776,0.77769,0.78522,0.79708,0,0.78991,0.78522,0.76307,0.78997,0.89683,0.88068,0.87446,0.87515,0.87259,0.87737,0.87585,0.86968,0.87396,0.86268,0.77547,0.84365,0.83912,0.84405,0.84456,0.84553,0.8452,0.81024,0.92,0.76028,0.80076,0.78346,0.80952,0.78864,0.80787,0.80909,0.78698,0.78898
0.95062,0.76635,0.76989,0.76857,0.76792,0.73162,0.81334,0.80791,0.76425,0.76519,0.79091,0.81298,0.77759,0.79201,0,0,0.86148,0.91299,0.76787,1,0.88601,0.79933,0.8049,0,0.79207,0.76459,0.79196,0.79198,0.78988,0.79866,0,0,0,0,0,0,0,0.76732,0.76154,0.80951,0.8191,0.76529,0,0,0.7714,0.76864,0.77371,0.7669,0.76573,0,0.87707,0.88215,0.88072,0.76451,0.76368,0.83731,0.78214,0.91131,0.78003,0.77035,0.77035,0.76996,0.80229,0,0,0,0,0,0,0,0.76259,0.76473,0.76676,0.81945,0.91251,0.91375,0.91126,0.80364,0.8104,0.78421,0.80457,0.80354,0.80674,0.77299,0.77076,0.76347,0,0.80912,0.78924,0.78684,0.76086,0.76828,0,0.77647,0.77349,0.77321,0.77325,0.77199,0.76047,0.79302,0,0.76723,0.76795,0.76418,0.76329,0.90756,0.89311,0.89237,0.89263,0.89131,0.89594,0.89377,0.88802,0.89021,0.88791,0.77411,0.84696,0.83954,0.84732,0.84766,0.8446,0.84705,0.80518,0,0.77079,0.79733,0.76177,0.76595,0.76686,0.7642,0.76492,0.76454,0.76444
0.91579,0.76555,0.77212,0.77089,0.77049,0.7437,0.81642,0.80934,0.76471,0.76593,0.77438,0.81441,0.77806,0.79667,0,0,0.88071,0.91071,0.77318,0.88601,1,0.79933,0.80473,0,0.79233,0.76468,0.79207,0.79082,0.80898,0.79698,0,0,0,0,0,0,0,0.76792,0.76106,0.8107,0.81974,0.76642,0,0,0.77564,0.76845,0.77402,0.76693,0.76585,0,0.87653,0.88263,0.87974,0.76393,0.76351,0.8352,0.80061,0.91213,0.78236,0.76998,0.77048,0.77192,0.80213,0,0,0,0,0,0,0,0.76251,0.76526,0.76679,0.81836,0.89907,0.88281,0.90809,0.76901,0.81465,0.78428,0.80508,0.80278,0.80662,0.77371,0.77048,0.78635,0,0.80828,0.79204,0.78661,0.76142,0.76831,0.742,0.77515,0.77258,0.77221,0.77265,0.77067,0.75989,0.79352,0,0.76876,0.76939,0.76571,0.76311,0.90756,0.88081,0.8812,0.88258,0.87822,0.8867,0.88399,0.87579,0.86829,0.87673,0.77615,0.84797,0.8388,0.84652,0.8468,0.84289,0.84634,0.80641,0,0.77276,0.79808,0.76169,0.76729,0.76739,0.76451,0.76614,0.76507,0.76597
0.73022,0.77261,0.80934,0.80642,0.80837,0.96104,0.77646,0.78593,0.79624,0.79447,0.81368,0.7449,0.74031,0.91379,0,0,0.79848,0.80681,0.80596,0.79933,0.79933,1,0.88192,0,0.79074,0.79074,0.79074,0.79276,0.79175,0.78764,0,0.86957,0,0,0,0,0.93478,0.8,0.79502,0.80341,0.80136,0.80338,0,0,0.78203,0.801,0.79942,0.79701,0.79781,0,0.8029,0.80324,0.80392,0.79681,0.79423,0.76956,0.78551,0.79494,0.81269,0.80655,0.80655,0.79669,0.78328,0,0,0,0,0,0,0,0.7992,0.7992,0.79821,0.77824,0.74773,0.74773,0.80202,0.80377,0.78232,0.79582,0.79121,0.78386,0.78664,0.79696,0.80739,0.80238,0,0.84412,0.79359,0.7982,0.7986,0.8012,0.9375,0.80273,0.80488,0.80664,0.80585,0.80743,0.79821,0.79622,0,0.80578,0.80488,0.79619,0.79681,0,0.79764,0.79545,0.79545,0.80253,0.79476,0.79714,0.7973,0.79764,0.79392,0.79864,0.80322,0.79932,0.8034,0.8034,0.8034,0.80407,0.77972,0,0.7562,0.7844,0.79941,0.80493,0.80553,0.80099,0.80591,0.80237,0.8024
0.80165,0.79154,0.81165,0.80971,0.80971,0.96104,0.76147,0.75804,0.79447,0.79269,0.80677,0.7684,0.74115,0.91379,0,0.71201,0.80371,0.81293,0.81207,0.80455,0.80473,0.8819,1,0,0.79074,0.79074,0.79276,0.79276,0.79175,0.79042,0,0,0,0,0,0,0,0.79883,0.79681,0.7934,0.79507,0.80735,0,0,0.77736,0.802,0.79807,0.8002,0.7998,0,0.807,0.807,0.80855,0.7992,0.79563,0.76471,0.74872,0.79645,0.80558,0.80857,0.80857,0.79572,0.78614,0,0,0,0,0,0,0,0.80119,0.7996,0.8002,0.74872,0.79174,0.79374,0.80051,0.80278,0.75707,0.804,0.7824,0.75991,0.76027,0.79159,0.80943,0.80578,0,0.84203,0.78743,0.8,0.796,0.802,0.91379,0.80583,0.80604,0.80732,0.80585,0.80614,0.7992,0.7992,0,0.80619,0.80288,0.8002,0.7988,0.70386,0.80051,0.79933,0.79899,0.80488,0.79713,0.79899,0.80101,0.79798,0.79347,0.8,0.80779,0.80527,0.80887,0.80851,0.8073,0.80779,0.76238,0.80625,0.75152,0.77871,0.79606,0.80276,0.80948,0.79823,0.80375,0.80473,0.80241
0,0,0,0,0.7363,0,0,0,0,0,0,0,0,0,0.90269,0.9011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9172,0.90118,0.95883,0.92056,0.83954,0.91747,0.9173,0,0,0.72688,0,0,0.8819,0,0,0,0,0,0.72356,0,0,0,0,0.88406,0.89394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82278,0,0,0,0,0,0,0,0,0,0,0.88804,0.73864,0,0,0,0,0,0,0,0,0,0,0,0,0.76418,0,0,0,0,0,0,0,0,0,0,0,0.85714,0,0,0,0,0,0.94828,0.89796,0,0,0,0,0,0,0,0,0,0,1,0,0.97143
